,target,prey,ensg_id,prey_ensg,plex,huri,Hein
9445,HDAC1,HIST2H2BE,ENSG00000184678,ENSG00000116478,False,False,False
9446,HIST2H2BE,HIST2H2BE;HIST1H2BB;HIST1H2BO;HIST1H2BJ,ENSG00000184678,ENSG00000124635,False,False,False
9447,DDB1,HIST2H2BE,ENSG00000184678,ENSG00000167986,False,False,False
9448,EPC2,HIST2H2BE,ENSG00000184678,ENSG00000135999,False,False,False
9449,BCL7A,HIST2H2BE,ENSG00000184678,ENSG00000282873,False,False,False
9450,GLYR1,HIST2H2BE,ENSG00000184678,ENSG00000140632,False,False,False
9451,HIST2H2BE,RBBP5,ENSG00000184678,ENSG00000117222,False,False,False
9452,EZH2,HIST2H2BE,ENSG00000184678,ENSG00000106462,False,False,False
9453,HIST2H2BE,VPS72,ENSG00000184678,ENSG00000163159,False,False,False
9454,HIST2H2BE,TERF2,ENSG00000184678,ENSG00000132604,False,False,False
9455,CBX3,HIST2H2BE,ENSG00000184678,ENSG00000122565,False,False,False
9456,HIST2H2BE,PRKDC,ENSG00000184678,ENSG00000253729,False,False,False
9457,HIST2H2BE,PHC1,ENSG00000184678,ENSG00000111752,False,False,False
9458,HIST2H2BE,WDR5,ENSG00000184678,ENSG00000196363,False,False,False
9459,HIST1H4A,HIST2H2BE,ENSG00000184678,ENSG00000197837,False,False,False
9460,ERH,HIST2H2BE,ENSG00000184678,ENSG00000100632,False,False,False
9461,HIST2H2BE,SMARCB1,ENSG00000184678,ENSG00000099956,False,False,False
9462,HIST2H2BE,SSRP1,ENSG00000184678,ENSG00000149136,False,False,False
9463,HIST2H2BE,RLF,ENSG00000184678,ENSG00000117000,False,False,False
9464,CHAF1A,HIST2H2BE,ENSG00000184678,ENSG00000167670,False,False,False
9465,HIST2H2BE,PRDM2,ENSG00000184678,ENSG00000116731,False,False,False
9466,HIST2H2BE,XPC,ENSG00000184678,ENSG00000154767,False,False,False
9467,CDK17;CDK18;CDK16,HIST2H2BE,ENSG00000184678,ENSG00000058091,False,False,False
9468,CKAP4,HIST2H2BE,ENSG00000184678,ENSG00000136026,False,False,False
9469,HIST2H2BE,KMT2A,ENSG00000184678,ENSG00000118058,False,False,False
9470,CTDSPL2,HIST2H2BE,ENSG00000184678,ENSG00000137770,False,False,False
9471,CDCA8,HIST2H2BE,ENSG00000184678,ENSG00000134690,False,False,False
9472,BAP18;C17ORF49;RNASEK-C17ORF49,HIST2H2BE,ENSG00000184678,ENSG00000161939,False,False,False
9473,HIST2H2BE,ZZZ3,ENSG00000184678,ENSG00000036549,False,False,False
9474,HIST2H2BE,HIST3H2BB,ENSG00000184678,ENSG00000285449,False,False,False
9475,HIST2H2BE,ZNF687,ENSG00000184678,ENSG00000143373,False,False,False
9476,CCDC71,HIST2H2BE,ENSG00000184678,ENSG00000177352,False,False,False
9477,HIST2H2BE,RAI1,ENSG00000184678,ENSG00000108557,False,False,False
9478,HIST2H2BE,NAA40,ENSG00000184678,ENSG00000110583,False,False,False
9479,HIST2H2AB,HIST2H2BE,ENSG00000184678,ENSG00000184270,False,False,False
9480,GATAD2A,HIST2H2BE,ENSG00000184678,ENSG00000167491,False,False,False
9481,CHD1L,HIST2H2BE,ENSG00000184678,ENSG00000131778,False,False,False
9482,HIST2H2BE,SRBD1,ENSG00000184678,ENSG00000068784,False,False,False
9483,HIST2H2BE,SMARCC2,ENSG00000184678,ENSG00000139613,False,False,False
9484,HIST2H2BE,WDR48,ENSG00000184678,ENSG00000114742,False,False,False
9485,HIST2H2BE,LEO1,ENSG00000184678,ENSG00000166477,False,False,False
9486,GATAD1,HIST2H2BE,ENSG00000184678,ENSG00000157259,False,False,False
9487,HIST2H2BE,NUP133,ENSG00000184678,ENSG00000069248,False,False,False
9488,HIST2H2BE,PAF1,ENSG00000184678,ENSG00000006712,False,False,False
9489,HIST2H2BE,TET1,ENSG00000184678,ENSG00000138336,False,False,False
9490,HIST2H2BE,ZNF280C,ENSG00000184678,ENSG00000056277,False,False,False
9491,CPSF3L,HIST2H2BE,ENSG00000184678,ENSG00000127054,False,False,False
9492,CDC16,HIST2H2BE,ENSG00000184678,ENSG00000130177,False,False,False
9493,HIST2H2BE,LRIF1,ENSG00000184678,ENSG00000121931,False,False,False
9494,HIST2H2BE,ZMYM4,ENSG00000184678,ENSG00000146463,False,False,False
9495,HIST2H2BE,RPRD2,ENSG00000184678,ENSG00000163125,False,False,False
9496,HIST2H2BE,RIF1,ENSG00000184678,ENSG00000080345,False,False,False
9497,ESCO1,HIST2H2BE,ENSG00000184678,ENSG00000141446,False,False,False
9498,HIST2H2BE,HP1BP3,ENSG00000184678,ENSG00000127483,False,False,False
9499,FAM91A1,HIST2H2BE,ENSG00000184678,ENSG00000176853,False,False,False
9500,DNTTIP2,HIST2H2BE,ENSG00000184678,ENSG00000067334,False,False,False
9501,HIST2H2BE,POGZ,ENSG00000184678,ENSG00000143442,False,False,False
9502,HIST2H2BE,HIST2H3A,ENSG00000184678,ENSG00000183598,False,False,False
9503,BCOR,HIST2H2BE,ENSG00000184678,ENSG00000183337,False,False,False
9504,HIST2H2BE,WDR82,ENSG00000184678,ENSG00000164091,False,False,False
9505,HIST2H2BE,SUPT6H,ENSG00000184678,ENSG00000109111,False,False,False
9506,HIST2H2BE,TICRR,ENSG00000184678,ENSG00000140534,False,False,False
9507,APTX,HIST2H2BE,ENSG00000184678,ENSG00000137074,False,False,False
9508,HIST2H2BE,JADE1,ENSG00000184678,ENSG00000077684,False,False,False
9509,HIST2H2BE,INTS3,ENSG00000184678,ENSG00000143624,False,False,False
9510,ARID2,HIST2H2BE,ENSG00000184678,ENSG00000189079,False,False,False
9511,ATAD2,HIST2H2BE,ENSG00000184678,ENSG00000156802,False,False,False
9512,CTR9,HIST2H2BE,ENSG00000184678,ENSG00000198730,False,False,False
9513,HIST2H2BE,PRPF8,ENSG00000184678,ENSG00000274442,False,False,False
9514,HMGA1,MTA2,ENSG00000137309,ENSG00000149480,False,False,False
9515,H2AFY,HMGA1,ENSG00000137309,ENSG00000113648,True,False,False
9516,BANF1,HMGA1,ENSG00000137309,ENSG00000175334,True,False,False
9517,HMGA1,PSIP1,ENSG00000137309,ENSG00000164985,True,False,False
9518,H1F0,HMGA1,ENSG00000137309,ENSG00000189060,True,False,False
9519,HMGA1,POLB,ENSG00000137309,ENSG00000070501,False,False,False
9520,HMGA1,WHSC1,ENSG00000137309,ENSG00000109685,False,False,False
9521,ACTL6A,HMGA1,ENSG00000137309,ENSG00000136518,True,False,False
9522,HMGA1,KPNA3,ENSG00000137309,ENSG00000102753,True,False,False
9523,HMGA1,SUPT5H,ENSG00000137309,ENSG00000196235,False,False,False
9524,HMGA1,SMARCA5,ENSG00000137309,ENSG00000153147,False,False,False
9525,HMGA1,RFC5,ENSG00000137309,ENSG00000111445,False,False,False
9526,HMGA1,RFC2,ENSG00000137309,ENSG00000049541,False,False,False
9527,HMGA1,MCM7,ENSG00000137309,ENSG00000166508,False,False,False
9528,HMGA1,LIG3,ENSG00000137309,ENSG00000005156,False,False,False
9529,HMGA1,MCM2,ENSG00000137309,ENSG00000073111,False,False,False
9530,HMGA1,MECP2,ENSG00000137309,ENSG00000169057,True,False,False
9531,HMGA1,SMARCA4,ENSG00000137309,ENSG00000127616,False,False,False
9532,CBX5,HMGA1,ENSG00000137309,ENSG00000094916,False,False,False
9533,HMGA1,XRCC5,ENSG00000137309,ENSG00000079246,True,False,False
9534,HMGA1,TOP2A,ENSG00000137309,ENSG00000131747,False,False,False
9535,HIST1H1D,HMGA1,ENSG00000137309,ENSG00000124575,False,False,False
9536,HMGA1,PARP1,ENSG00000137309,ENSG00000143799,True,False,False
9537,HMGA1,UBB;UBC;RPS27A;UBA52,ENSG00000137309,,False,False,False
9538,HIST1H1C,HMGA1,ENSG00000137309,ENSG00000187837,False,False,False
9539,CBX1,HMGA1,ENSG00000137309,ENSG00000108468,False,False,False
9540,HMGA1,POLR2A,ENSG00000137309,ENSG00000284832,False,False,False
9541,HMGA1,ZMYM3,ENSG00000137309,ENSG00000147130,False,False,False
9542,HCFC1,HMGA1,ENSG00000137309,ENSG00000172534,True,False,False
9543,CHRAC1,HMGA1,ENSG00000137309,ENSG00000104472,False,False,False
9544,HMGA1,SMARCA1,ENSG00000137309,ENSG00000102038,False,False,False
9545,BARD1,HMGA1,ENSG00000137309,ENSG00000138376,False,False,False
9546,HMGA1,SRCAP,ENSG00000137309,ENSG00000080603,False,False,False
9547,HMGA1,PYCR2,ENSG00000137309,ENSG00000143811,False,False,False
9548,HMGA1,UHRF1,ENSG00000137309,ENSG00000276043,False,False,False
9549,HMGA1,SCOC,ENSG00000137309,ENSG00000153130,True,False,False
9550,HMGA1,THRAP3,ENSG00000137309,ENSG00000054118,True,False,False
9551,HMGA1,KAT6A;MYST3,ENSG00000137309,ENSG00000083168,False,False,False
9552,HMGA1,MCM4,ENSG00000137309,ENSG00000104738,False,False,False
9553,HMGA1,PHF14,ENSG00000137309,ENSG00000106443,False,False,False
9554,CDC27,HMGA1,ENSG00000137309,ENSG00000004897,False,False,False
9555,HMGA1,ZNF512,ENSG00000137309,ENSG00000243943,False,False,False
9556,HMGA1,MSL1,ENSG00000137309,ENSG00000188895,False,False,False
9557,HMGA1,SUZ12,ENSG00000137309,ENSG00000178691,False,False,False
9558,EED,HMGA1,ENSG00000137309,ENSG00000074266,False,False,False
9559,HMGA1,KAT7,ENSG00000137309,ENSG00000136504,False,False,False
9560,HMGA1,ING5;ING4,ENSG00000137309,ENSG00000168395,False,False,False
9561,HMGA1,RBBP7,ENSG00000137309,ENSG00000102054,True,False,False
9562,HMGA1,SCAF11,ENSG00000137309,ENSG00000139218,False,False,False
9563,ASH2L,HMGA1,ENSG00000137309,ENSG00000129691,False,False,False
9564,HMGA1,RNF2,ENSG00000137309,ENSG00000121481,False,False,False
9565,HMGA1,RSF1,ENSG00000137309,ENSG00000048649,False,False,False
9566,HMGA1,IWS1,ENSG00000137309,ENSG00000163166,False,False,False
9567,HIST1H2BL,HMGA1,ENSG00000137309,ENSG00000185130,False,False,False
9568,HMGA1,ZNF644,ENSG00000137309,ENSG00000122482,False,False,False
9569,DPY30,HMGA1,ENSG00000137309,ENSG00000162961,True,False,False
9570,H1FX,HMGA1,ENSG00000137309,ENSG00000184897,True,False,False
9571,HMGA1,SMARCE1,ENSG00000137309,ENSG00000073584,False,False,False
9572,HIST1H2AC,HMGA1,ENSG00000137309,ENSG00000180573,False,False,False
9573,HMGA1,SMARCC1,ENSG00000137309,ENSG00000173473,False,False,False
9574,AHCTF1,HMGA1,ENSG00000137309,ENSG00000153207,False,False,False
9575,HMGA1,PHIP,ENSG00000137309,ENSG00000146247,False,False,False
9576,HMGA1,LCOR,ENSG00000137309,ENSG00000196233,False,False,False
9577,CHAMP1,HMGA1,ENSG00000137309,ENSG00000198824,False,False,False
9578,HMGA1,VPS35,ENSG00000137309,ENSG00000069329,False,False,False
9579,HMGA1,PWWP2A,ENSG00000137309,ENSG00000170234,False,False,False
9580,HMGA1,RUVBL2,ENSG00000137309,ENSG00000183207,False,False,False
9581,ANAPC7,HMGA1,ENSG00000137309,ENSG00000196510,False,False,False
9582,HMGA1,RCOR1,ENSG00000137309,ENSG00000089902,False,False,False
9583,BAZ1B,HMGA1,ENSG00000137309,ENSG00000009954,False,False,False
9584,HMGA1,TPX2,ENSG00000137309,ENSG00000088325,False,False,False
9585,HIST1H2BN;HIST1H2BM;HIST1H2BH;HIST2H2BF;HIST1H2BC;HIST1H2BD;HIST1H2BK;H2BFS,HMGA1,ENSG00000137309,ENSG00000158373,False,False,False
9586,HMGA1,SRSF9,ENSG00000137309,ENSG00000111786,True,False,False
9587,HMGA1,PHF10,ENSG00000137309,ENSG00000130024,False,False,False
9588,HMGA1,MTF2,ENSG00000137309,ENSG00000143033,False,False,False
9589,HMGA1,INIP,ENSG00000137309,ENSG00000148153,False,False,False
9590,BAZ1A,HMGA1,ENSG00000137309,ENSG00000198604,False,False,False
9591,HMGA1,POLE3,ENSG00000137309,ENSG00000148229,False,False,False
9592,BRD7,HMGA1,ENSG00000137309,ENSG00000166164,False,False,False
9593,HMG20A,HMGA1,ENSG00000137309,ENSG00000140382,False,False,False
9594,HMGA1,NCDN,ENSG00000137309,ENSG00000020129,False,False,False
9595,HMGA1,TCF20,ENSG00000137309,ENSG00000276461,False,False,False
9596,H2AFY2,HMGA1,ENSG00000137309,ENSG00000099284,True,False,False
9597,HMGA1,SMARCB1,ENSG00000137309,ENSG00000099956,True,False,False
9598,CBX3,HMGA1,ENSG00000137309,ENSG00000122565,True,False,False
9599,CBX2,HMGA1,ENSG00000137309,ENSG00000173894,False,False,False
9600,HMGA1,MDC1,ENSG00000137309,ENSG00000225589,False,False,False
9601,HMGA1,MCM6,ENSG00000137309,ENSG00000076003,False,False,False
9602,CHD4,HMGA1,ENSG00000137309,ENSG00000111642,False,False,False
9603,HMGA1,NUMA1,ENSG00000137309,ENSG00000137497,True,False,False
9604,CUL3,HMGA1,ENSG00000137309,ENSG00000036257,True,False,False
9605,HMGA1,SAFB2,ENSG00000137309,ENSG00000130254,False,False,False
9606,HMGA1,PRKDC,ENSG00000137309,ENSG00000253729,False,False,False
9607,HMGA1,WDR5,ENSG00000137309,ENSG00000196363,True,False,False
9608,HIST1H4A,HMGA1,ENSG00000137309,ENSG00000197837,False,False,False
9609,HMGA1,RAI1,ENSG00000137309,ENSG00000108557,False,False,False
9610,HMGA1,POGZ,ENSG00000137309,ENSG00000143442,False,False,False
9611,HMGA1,NAA40,ENSG00000137309,ENSG00000110583,False,False,False
9612,CTR9,HMGA1,ENSG00000137309,ENSG00000198730,False,False,False
9613,BCOR,HMGA1,ENSG00000137309,ENSG00000183337,False,False,False
9614,HMGA1,RNF169,ENSG00000137309,ENSG00000166439,False,False,False
9615,HMGA1,ZNF280C,ENSG00000137309,ENSG00000056277,False,False,False
9616,CDC26,HMGA1,ENSG00000137309,ENSG00000176386,False,False,False
9617,HIST2H2AB,HMGA1,ENSG00000137309,ENSG00000184270,False,False,False
9618,HMGA1,RBBP5,ENSG00000137309,ENSG00000117222,False,False,False
9619,HIST2H2BE;HIST1H2BB;HIST1H2BO;HIST1H2BJ,HMGA1,ENSG00000137309,ENSG00000124635,False,False,False
9620,DDB1,HMGA1,ENSG00000137309,ENSG00000167986,True,False,False
9621,HMGA1,VPS72,ENSG00000137309,ENSG00000163159,False,False,False
9622,EZH2,HMGA1,ENSG00000137309,ENSG00000106462,False,False,False
9623,HMGA1,ZMYM4,ENSG00000137309,ENSG00000146463,False,False,False
9624,HMGA1,RIF1,ENSG00000137309,ENSG00000080345,False,False,False
9625,HMGA1,INTS3,ENSG00000137309,ENSG00000143624,False,False,False
9626,HMGA1,HP1BP3,ENSG00000137309,ENSG00000127483,True,False,False
9627,CSNK2B,HMGB2,ENSG00000164104,ENSG00000232960,False,False,False
9628,HMGB2,RPL11,ENSG00000164104,ENSG00000142676,False,False,False
9629,HMGB2,RPL39P5;RPL39,ENSG00000164104,ENSG00000198918,False,False,False
9630,HMGB2,SERBP1,ENSG00000164104,ENSG00000142864,True,False,False
9631,DHX30,HMGB2,ENSG00000164104,ENSG00000132153,False,False,False
9632,EIF3M,HMGB2,ENSG00000164104,ENSG00000149100,False,False,False
9633,HMGB2,KTN1,ENSG00000164104,,False,False,False
9634,HMGB2,NUFIP2,ENSG00000164104,ENSG00000108256,False,False,False
9635,HMGB2,RPL38,ENSG00000164104,ENSG00000172809,True,False,False
9636,GNB2L1,HMGB2,ENSG00000164104,ENSG00000204628,True,False,False
9637,HMGB2,RPL8,ENSG00000164104,ENSG00000161016,False,False,False
9638,HMGB2,RPL10A,ENSG00000164104,ENSG00000198755,False,False,False
9639,HMGB2,SRP54,ENSG00000164104,ENSG00000100883,False,False,False
9640,ABCE1,HMGB2,ENSG00000164104,ENSG00000164163,False,False,False
9641,HMGB2,RPS20,ENSG00000164104,ENSG00000008988,True,False,False
9642,EIF3E,HMGB2,ENSG00000164104,ENSG00000104408,False,False,False
9643,HMGB2,RPL27,ENSG00000164104,ENSG00000131469,False,False,False
9644,HMGB2,RPS4X,ENSG00000164104,ENSG00000198034,False,False,False
9645,HMGB2,RPS6,ENSG00000164104,ENSG00000137154,False,False,False
9646,HMGB2,RPS25,ENSG00000164104,ENSG00000118181,False,False,False
9647,HMGB2,RPS26,ENSG00000164104,ENSG00000197728,False,False,False
9648,HMGB2,RPS28,ENSG00000164104,ENSG00000233927,True,False,False
9649,HMGB2,RPS23,ENSG00000164104,ENSG00000186468,False,False,False
9650,HMGB2,RPS18,ENSG00000164104,ENSG00000227794,False,False,False
9651,HMGB2,RPS7,ENSG00000164104,ENSG00000171863,True,False,False
9652,HMGB2,RPS8,ENSG00000164104,ENSG00000142937,False,False,False
9653,HMGB2,RPS15A,ENSG00000164104,ENSG00000134419,True,False,False
9654,HMGB2,RPS16,ENSG00000164104,ENSG00000105193,True,False,False
9655,EIF3A,HMGB2,ENSG00000164104,ENSG00000107581,False,False,False
9656,EIF3I,HMGB2,ENSG00000164104,ENSG00000084623,False,False,False
9657,HMGB2,WASH6P;WASH3P;WASH2P;WASH1;WASH4P,ENSG00000164104,ENSG00000181404,False,False,False
9658,HMGB2,RPL36,ENSG00000164104,ENSG00000130255,True,False,False
9659,HMGB2,RPL10,ENSG00000164104,ENSG00000147403,False,False,False
9660,HMGB2,SRP68,ENSG00000164104,ENSG00000167881,True,False,False
9661,H1FX,HMGB2,ENSG00000164104,ENSG00000184897,False,False,False
9662,HMGB2,RPS21,ENSG00000164104,ENSG00000171858,True,False,False
9663,HMGB2,LSG1,ENSG00000164104,ENSG00000041802,False,False,False
9664,CCDC86,HMGB2,ENSG00000164104,ENSG00000110104,False,False,False
9665,GNL3,HMGB2,ENSG00000164104,ENSG00000163938,True,False,False
9666,FAU,HMGB2,ENSG00000164104,ENSG00000149806,True,False,False
9667,HMGB2,RPL32,ENSG00000164104,ENSG00000144713,False,False,False
9668,HMGB2,RPS10;RPS10-NUDT3,ENSG00000164104,ENSG00000124614,False,False,False
9669,HMGB2,RPL6,ENSG00000164104,ENSG00000089009,True,False,False
9670,HMGB2,RPL14,ENSG00000164104,ENSG00000188846,False,False,False
9671,HMGB2,RPL27A,ENSG00000164104,ENSG00000166441,True,False,False
9672,HMGB2,RPL23A,ENSG00000164104,ENSG00000198242,False,False,False
9673,HMGB2,RPL13,ENSG00000164104,ENSG00000167526,True,False,False
9674,HMGB2,NOMO3;NOMO1;NOMO2,ENSG00000164104,ENSG00000103226,False,False,False
9675,HMGB2,RPSA,ENSG00000164104,ENSG00000168028,True,False,False
9676,EIF2S1,HMGB2,ENSG00000164104,ENSG00000134001,True,False,False
9677,ATXN2,HMGB2,ENSG00000164104,ENSG00000204842,False,False,False
9678,HMGB2,WDR26,ENSG00000164104,ENSG00000162923,False,False,False
9679,HMGB2,SSR1,ENSG00000164104,ENSG00000124783,False,False,False
9680,HMGB2,RPL17;RPL17-C18ORF32,ENSG00000164104,ENSG00000215472,False,False,False
9681,HMGB2,RPL31,ENSG00000164104,ENSG00000071082,False,False,False
9682,HMGB2,RPL24,ENSG00000164104,ENSG00000114391,True,False,False
9683,HMGB2,RPS2,ENSG00000164104,ENSG00000140988,False,False,False
9684,HMGB2,PRRC2A,ENSG00000164104,ENSG00000231370,False,False,False
9685,HMGB2,RPL34,ENSG00000164104,ENSG00000109475,True,False,False
9686,HMGB2,SSR4,ENSG00000164104,ENSG00000180879,False,False,False
9687,HMGB2,RPL4,ENSG00000164104,ENSG00000174444,True,False,False
9688,HMGB2,RPS19,ENSG00000164104,ENSG00000105372,False,False,False
9689,HMGB2,RPL22,ENSG00000164104,ENSG00000116251,True,False,False
9690,HMGB2,RPL21,ENSG00000164104,ENSG00000122026,True,False,False
9691,HMGB2,RPL35,ENSG00000164104,ENSG00000136942,False,False,False
9692,EIF3K,HMGB2,ENSG00000164104,ENSG00000178982,False,False,False
9693,HMGB2,RPLP0;RPLP0P6,ENSG00000164104,ENSG00000089157,False,False,False
9694,HMGB2,RPLP2,ENSG00000164104,ENSG00000177600,True,False,False
9695,HMGB2,SRP72,ENSG00000164104,ENSG00000174780,False,False,False
9696,HMGCS1,RCN1,ENSG00000112972,ENSG00000049449,False,False,False
9697,ERN1,HMGCS1,ENSG00000112972,ENSG00000178607,False,False,False
9698,HMGN2,ZNF280C,ENSG00000198830,ENSG00000056277,False,False,False
9699,HMGN2,NAA40,ENSG00000198830,ENSG00000110583,False,False,False
9700,HMGN2,MDC1,ENSG00000198830,ENSG00000225589,False,False,False
9701,H2AFY2,HMGN2,ENSG00000198830,ENSG00000099284,False,False,False
9702,HMGN2,PARVB,ENSG00000198830,ENSG00000188677,False,False,False
9703,BAZ1A,HMGN2,ENSG00000198830,ENSG00000198604,False,False,False
9704,BAZ1B,HMGN2,ENSG00000198830,ENSG00000009954,False,False,False
9705,BARD1,HMGN2,ENSG00000198830,ENSG00000138376,False,False,False
9706,HMGN2,MECP2,ENSG00000198830,ENSG00000169057,False,False,False
9707,HMGN2,WHSC1,ENSG00000198830,ENSG00000109685,False,False,False
9708,BANF1,HMGN5,ENSG00000198157,ENSG00000175334,False,False,False
9709,ATG13,HMGN5,ENSG00000198157,ENSG00000175224,False,False,False
9710,H1F0,HMGN5,ENSG00000198157,ENSG00000189060,False,False,False
9711,HMGN5,POLB,ENSG00000198157,ENSG00000070501,False,False,False
9712,BRD1,HMGN5,ENSG00000198157,,False,False,False
9713,GLUD1;GLUD2,HMGN5,ENSG00000198157,ENSG00000148672,False,False,False
9714,HMGN5,WHSC1,ENSG00000198157,ENSG00000109685,False,False,False
9715,HMGN5,PSMD12,ENSG00000198157,ENSG00000197170,False,False,False
9716,HMGN5,PSMD11,ENSG00000198157,ENSG00000108671,False,False,False
9717,HMGN5,SUZ12,ENSG00000198157,ENSG00000178691,False,False,False
9718,HMGN5,SMARCA5,ENSG00000198157,ENSG00000153147,False,False,False
9719,HMGN5,SUV39H1,ENSG00000198157,ENSG00000101945,False,False,False
9720,HMGN5,RAD21,ENSG00000198157,ENSG00000164754,False,False,False
9721,HMGN5,MCM7,ENSG00000198157,ENSG00000166508,False,False,False
9722,FEN1,HMGN5,ENSG00000198157,ENSG00000168496,False,False,False
9723,BRCA1,HMGN5,ENSG00000198157,ENSG00000012048,False,False,False
9724,HMGN5,PSMD7,ENSG00000198157,ENSG00000103035,False,False,False
9725,ACLY,HMGN5,ENSG00000198157,ENSG00000131473,False,False,False
9726,HMGN5,MCM2,ENSG00000198157,ENSG00000073111,False,False,False
9727,CCT4,HMGN5,ENSG00000198157,ENSG00000115484,False,False,False
9728,CCT8,HMGN5,ENSG00000198157,ENSG00000156261,False,False,False
9729,HMGN5,LIG3,ENSG00000198157,ENSG00000005156,False,False,False
9730,HMGN5,XRCC5,ENSG00000198157,ENSG00000079246,False,False,False
9731,HMGN5,TCP1,ENSG00000198157,ENSG00000120438,False,False,False
9732,HMGN5,PARP1,ENSG00000198157,ENSG00000143799,False,False,False
9733,HMGN5,XRCC1,ENSG00000198157,ENSG00000073050,False,False,False
9734,HMGN5,TOP2A,ENSG00000198157,ENSG00000131747,False,False,False
9735,HMGN5,POLR2E,ENSG00000198157,ENSG00000099817,False,False,False
9736,HMGN5,NIPBL,ENSG00000198157,ENSG00000164190,False,False,False
9737,HMGN5,SMCHD1,ENSG00000198157,ENSG00000101596,False,False,False
9738,HMGN5,POLR2A,ENSG00000198157,ENSG00000284832,False,False,False
9739,HMGN5,RCC1,ENSG00000198157,ENSG00000180198,False,False,False
9740,CHRAC1,HMGN5,ENSG00000198157,ENSG00000104472,False,False,False
9741,HMGN5,WIZ,ENSG00000198157,ENSG00000011451,False,False,False
9742,CBX1,HMGN5,ENSG00000198157,ENSG00000108468,False,False,False
9743,HMGN5,POLR2B,ENSG00000198157,ENSG00000047315,False,False,False
9744,HMGN5,PSMC6,ENSG00000198157,ENSG00000100519,False,False,False
9745,BARD1,HMGN5,ENSG00000198157,ENSG00000138376,False,False,False
9746,HMGN5,SMARCA1,ENSG00000198157,ENSG00000102038,False,False,False
9747,HMGN5,WNK3,ENSG00000198157,ENSG00000196632,False,False,False
9748,HMGN5,SRCAP,ENSG00000198157,ENSG00000080603,False,False,False
9749,HMGN5,MCM4,ENSG00000198157,ENSG00000104738,False,False,False
9750,HMGN5,KAT6A;MYST3,ENSG00000198157,ENSG00000083168,False,False,False
9751,FASN,HMGN5,ENSG00000198157,ENSG00000169710,False,False,False
9752,HMGN5,PHF14,ENSG00000198157,ENSG00000106443,False,False,False
9753,HMGN5,PARP2,ENSG00000198157,ENSG00000129484,False,False,False
9754,HMGN5,ZNF512,ENSG00000198157,ENSG00000243943,False,False,False
9755,HMGN5,NTHL1,ENSG00000198157,ENSG00000065057,False,False,False
9756,HMGN5,NCAPH,ENSG00000198157,ENSG00000121152,False,False,False
9757,HMGN5,ING5,ENSG00000198157,ENSG00000168395,False,False,False
9758,HMGN5,PSMC3,ENSG00000198157,ENSG00000165916,False,False,False
9759,EED,HMGN5,ENSG00000198157,ENSG00000074266,False,False,False
9760,HMGN5,RAD50,ENSG00000198157,ENSG00000113522,False,False,False
9761,HMGN5,KAT7,ENSG00000198157,ENSG00000136504,False,False,False
9762,HMGN5,NEDD8;NEDD8-MDP1,ENSG00000198157,ENSG00000255526,False,False,False
9763,CAD,HMGN5,ENSG00000198157,ENSG00000084774,False,False,False
9764,HMGN5,MRE11A,ENSG00000198157,ENSG00000020922,False,False,False
9765,HMGN5,PPHLN1,ENSG00000198157,ENSG00000134283,False,False,False
9766,HMGN5,SCAF11,ENSG00000198157,ENSG00000139218,False,False,False
9767,CCT7,HMGN5,ENSG00000198157,ENSG00000135624,False,False,False
9768,HMGN5,PWWP2A,ENSG00000198157,ENSG00000170234,False,False,False
9769,HMGN5,MPHOSPH8,ENSG00000198157,ENSG00000196199,False,False,False
9770,HMGN5,SCAPER,ENSG00000198157,ENSG00000140386,False,False,False
9771,HMGN5,PHIP,ENSG00000198157,ENSG00000146247,False,False,False
9772,H1FX,HMGN5,ENSG00000198157,ENSG00000184897,False,False,False
9773,HMGN5,LCOR,ENSG00000198157,ENSG00000196233,False,False,False
9774,CHAMP1,HMGN5,ENSG00000198157,ENSG00000198824,False,False,False
9775,HMGN5,SMARCE1,ENSG00000198157,ENSG00000073584,False,False,False
9776,BAZ1B,HMGN5,ENSG00000198157,ENSG00000009954,False,False,False
9777,ATAD2B,HMGN5,ENSG00000198157,ENSG00000119778,False,False,False
9778,HMGN5,RCOR1,ENSG00000198157,ENSG00000089902,False,False,False
9779,HMGN5,PSAT1,ENSG00000198157,ENSG00000135069,False,False,False
9780,HMGN5,KDM1A,ENSG00000198157,ENSG00000004487,False,False,False
9781,HMGN5,MTF2,ENSG00000198157,ENSG00000143033,False,False,False
9782,HMGN5,KDM5B,ENSG00000198157,ENSG00000012817,False,False,False
9783,HMGN5,INCENP,ENSG00000198157,ENSG00000149503,False,False,False
9784,BRD7,HMGN5,ENSG00000198157,ENSG00000166164,False,False,False
9785,BAZ1A,HMGN5,ENSG00000198157,ENSG00000198604,False,False,False
9786,HMGN5,MBIP,ENSG00000198157,ENSG00000151332,False,False,False
9787,APOBEC3C,HMGN5,ENSG00000198157,ENSG00000244509,False,False,False
9788,HMGN5,UBQLN4,ENSG00000198157,ENSG00000160803,False,False,False
9789,HMGN5,WDR76,ENSG00000198157,ENSG00000092470,False,False,False
9790,CBX8,HMGN5,ENSG00000198157,ENSG00000141570,False,False,False
9791,FBXO28,HMGN5,ENSG00000198157,ENSG00000143756,False,False,False
9792,H2AFY2,HMGN5,ENSG00000198157,ENSG00000099284,False,False,False
9793,CBX3,HMGN5,ENSG00000198157,ENSG00000122565,False,False,False
