,complex,gene_names
4021,632,SIN3A
4022,633,POU2F2
4023,633,POU2F1
4024,633,NFKB1
4025,633,YY1
4026,633,RELA
4027,634,MXD1
4028,634,HDAC2
4029,634,SIN3A
4030,635,NOP56
4031,635,RSL1D1
4032,635,SLC25A5
4033,635,RPLP1
4034,635,RPLP2
4035,635,RPLP0
4036,635,NPM1
4037,635,RPS17
4038,635,HNRNPA1
4039,635,TOP1
4040,635,EEF2
4041,635,RPS2
4042,635,HIST1H1D
4043,635,RPL35A
4044,635,RPL7
4045,635,RPL17
4046,635,NCL
4047,635,FBL
4048,635,RPS12
4049,635,U2AF2
4050,635,RPL13
4051,635,RPL10
4052,635,RPL12
4053,635,RPL9
4054,635, RPL9
4055,635,RPL22
4056,635,RPL4
4057,635,SRP14
4058,635,RPL3
4059,635,RPL13A
4060,635,RPL35
4061,635,RPL27A
4062,635,RPL5
4063,635,RPL21
4064,635,RPL28
4065,635,RPS9
4066,635,RPL29
4067,635,TUFM
4068,635,RPL14
4069,635,HNRNPM
4070,635,NAP1L1
4071,635,SNU13
4072,635,RPS3A
4073,635,RPL26
4074,635,RPL15
4075,635,RPL27
4076,635,RPL37A
4077,635,RPS7
4078,635,RPS8
4079,635,RPS15A
4080,635,RPS16
4081,635,RPS14
4082,635,RPS23
4083,635,RPS18
4084,635,RPS29
4085,635,RPS13
4086,635,RPS11
4087,635,RPL7A
4088,635,ACTA2
4089,635,RPL23A
4090,635,RPS6
4091,635,RPL23
4092,635,RPS15
4093,635,RPS24
4094,635,RPL30
4095,635,RPL39
4096,635,RPL31
4097,635,RPL10A
4098,635,RPL32
4099,635,RPL11
4100,635,RPL8
4101,635,ACTG2
4102,635,YBX1
4103,635,EEF1A1
4104,635,RPL24
4105,635,RPL36A
4106,635,RPL19
4107,635,HNRNPU
4108,635,U2AF1
4109,635,RPL18A
4110,635,RPL6
4111,635,RPL18
4112,635,DHX9
4113,635,ILF2
4114,635,ILF3
4115,635,TCOF1
4116,635,PWP1
4117,635,NOLC1
4118,635,SCYL2
4119,635,TUBA1A
4120,635,BRIX1
4121,635,H1FX
4122,635,SRPK1
4123,635,EBNA1BP2
4124,635,HIST1H2BM
4125,635,MYBBP1A
4126,635,GNL3
4127,635,TUBB1
4128,635,DDX21
4129,635,RBM28
4130,635,LYAR
4131,635,IGF2BP1
4132,635,NOP58
4133,635,LUC7L2
4134,635,RPL36
4135,636,ITGA11
4136,636,ITGB1
4137,636,COL1A1
4138,637,CCNC
4139,637,POLR2A
4140,637,GTF2F1
4141,637,CDK8
4142,637,SMARCA2
4143,637,SMARCB1
4144,637,MED21
4145,638,POLR2A
4146,638,SMARCB1
4147,638,KAT2B
4148,638,CCNC
4149,638,CDK8
4150,638,CREBBP
4151,639,TBP
4152,639,CCNC
4153,639,POLR2A
4154,639,GTF2E1
4155,639,GTF2H1
4156,639,GTF2F1
4157,639,CDK8
4158,639,SMARCA2
4159,639,GTF2B
4160,639,SMARCB1
4161,639,MED21
4162,639,DRAP1
4163,639,PCSK4
4164,639,SMARCC2
4165,639,SMARCC1
4166,639,SMARCD1
4167,640,ACTL6A
4168,640,CCNC
4169,640,CDK8
4170,640,SMARCB1
4171,640,MED21
4172,640,SMARCC2
4173,640,SMARCC1
4174,640,SMARCE1
4175,640,SMARCD1
4176,641,ERCC3
4177,641,CCNC
4178,641,POLR2A
4179,641,GTF2F1
4180,641,CDK8
4181,641,SMARCA2
4182,641,SMARCA4
4183,641,GTF2B
4184,641,SMARCB1
4185,641,MED21
4186,641,GTF2H3
4187,641,CREBBP
4188,641,KAT2B
4189,642,CCNC
4190,642,GTF2F1
4191,642,CDK8
4192,642,CCNH
4193,642,SMARCB1
4194,642,MED21
4195,642,SMARCC2
4196,642,SMARCC1
4197,643,MAEA
4198,643,ARMC8
4199,643,RANBP9
4200,643,RMND5A
4201,643,MKLN1
4202,644,KMT2D
4203,644,KDM6A
4204,644,WDR5
4205,644,NCOA6
4206,644,KDM6B
4207,644,PPP6R3
4208,644,PAXIP1
4209,644,N4BP2
4210,644,PROSER1
4211,644,KMT2C
4212,644,ASH2L
4213,644,ZNF281
4214,645,HNRNPR
4215,645,HSPA5
4216,645,DDX5
4217,645,NCL
4218,645,HNRNPH1
4219,645,FUS
4220,645,HNRNPU
4221,645,DHX9
4222,645,ILF3
4223,645,DGCR8
4224,645,DDX17
4225,646,CDKN1A
4226,646,CCND3
4227,646,CDK6
4228,646,CDK4
4229,647,ITGB4
4230,647,ITGA6
4231,647,SHC1
4232,647,GRB2
4233,648,SMN1
4234,648, SMN2
4235,648,TIMM50
4236,649,ITGB3
4237,649,ITGAV
4238,649,SLC3A2
4239,650,ITGAV
4240,650,P2RY2
4241,650,GNA12
4242,651,ITGB1
4243,651,SPP1
4244,651,ITGA9
4245,652,ITGB1
4246,652,ITGA5
4247,652,SPP1
4248,653,ITGB3
4249,653,ITGA2B
4250,653,ICAM4
4251,654,VTN
4252,654,ITGAV
4253,654,ITGB5
4254,655,STAT6
4255,655,DHX9
4256,655,SND1
4257,656,PARP1
4258,656,SRC
4259,656,HES1
4260,656,KAT2B
4261,656,HIST1H3A
4262,656,CAMK2D
4263,656,NONO
4264,656,HIST1H4A
4265,656,POLR2A
4266,656,CREBBP
4267,657,TLE1
4268,657,RBBP4
4269,657,HDAC1
4270,657,SIN3A
4271,657,NKX3-1
4272,657,HIPK2
4273,658,GNAQ
4274,658,RHOA
4275,658,ARHGEF25
4276,659,TCF7L2
4277,659,FERMT2
4278,659,CTNNB1
4279,660,RBPJ
4280,660,HDAC1
4281,660,NCOR2
4282,661,NUMB
4283,661,MDM2
4284,661,TP53
4285,662,SKIL
4286,662,SKI
4287,662,SMAD4
4288,663,NCOR1
4289,663,SKI
4290,663,SMAD2
4291,664,SKI
4292,664,SMAD4
4293,664,SMAD2
4294,665,NCOR1
4295,665,SKI
4296,665,SMAD4
4297,666,KLRK1
4298,666,ULBP1
4299,666,HCST
4300,667,RB1
4301,667,SMARCA4
4302,667,HDAC1
4303,668,GEMIN4
4304,668,GEMIN5
4305,668,DDX20
4306,669,GEMIN6
4307,669,GEMIN7
4308,669,STRAP
4309,670,GEMIN2
4310,670,SMN1
4311,670, SMN2
4312,670,GEMIN5
4313,671,COG7
4314,671,COG6
4315,671,COG8
4316,671,COG5
4317,672,XRCC6
4318,672,H2AFX
4319,672,DHX9
4320,673,NR3C2
4321,673,UBE2I
4322,673,NCOA1
4323,674,HGS
4324,674,STAM2
4325,674,RIN1
4326,675,STAM2
4327,675,EGFR
4328,675,RIN1
4329,676,BMP2
4330,676,CHRDL2
4331,676,TWSG1
4332,677,PCNT
4333,677,TUBGCP3
4334,677,TUBGCP2
4335,678,CREBBP
4336,678,SMAD4
4337,678,SMAD2
4338,679,SMAD3
4339,679,SMAD4
4340,679,CREBBP
4341,680,GABPB2
4342,680,E2F1
4343,680,TFDP1
4344,681,SRF
4345,681,GATA4
4346,681,MYOCD
4347,682,SKIL
4348,682,SMAD3
4349,682,SMURF2
4350,683,ARNT
4351,683,EPAS1
4352,683,IKBKG
4353,684,XRCC5
4354,684,WRN
4355,684,PARP1
4356,684,XRCC6
4357,685,GSK3B
4358,685,DVL1
4359,685,TSC1
4360,685,TSC2
4361,685,AXIN1
4362,686,HSP90AA1
4363,686,CALM1
4364,686, CAL
4365,686,BCL2
4366,686,FKBP8
4367,687,NFYB
4368,687,NFYC
4369,687,C1QBP
4370,687,NFYA
4371,688,VCP
4372,688,SVIP
4373,688,DERL1
4374,689,VCP
4375,689,DERL1
4376,689,AMFR
4377,690,VCP
4378,690,SYVN1
4379,690,VIMP
4380,690,DERL1
4381,690,DERL2
4382,690,SEL1L
4383,691,CDK4
4384,691,CCND2
4385,691,SERTAD1
4386,692,CCNA2
4387,692,RBL1
4388,692,E2F1
4389,693,CCNE1
4390,693,RBL1
4391,693,E2F4
4392,694,SRF
4393,694,ELK1
4394,694,ELK3
4395,695,AP1G1
4396,695,FURIN
4397,695,PACS1
4398,696,ACTN1
4399,696,CDH1
4400,696,SRC
4401,696,JUP
4402,696,VCL
4403,696,CTNNB1
4404,696,PXN
4405,696,BCAR1
4406,696,PKD1
4407,696,PTK2
4408,696,TLN1
4409,697,JAK2
4410,697,PTAFR
4411,697,TYK2
4412,698,EIF2S1
4413,698,XRCC6
4414,698,XRCC5
4415,698,EIF2S2
4416,698,EIF2S3
4417,698,PRKDC
4418,698,ILF2
4419,698,ILF3
4420,699,SMARCA2
4421,699,MECP2
4422,699,HDAC1
4423,699,SMARCE1
4424,699,SIN3A
4425,700,YWHAQ
4426,700,CALM1
4427,700, CAL
4428,700,CABIN1
4429,701,EPHA2
4430,701,EFNB1
4431,701,TIAM1
4432,702,TNIP2
4433,702,NFKBIE
4434,702,COPB2
4435,702,CHUK
4436,702,RELA
4437,702,SPAG9
4438,702,TNIP1
4439,702,NFKBIA
4440,702,REL
4441,702,IKBKG
4442,702,NFKB2
4443,702,KPNA3
4444,702,RELB
4445,702,NFKB1
4446,702,NFKBIB
4447,703,IKBKB
4448,703,SEC16A
4449,703,CHUK
4450,703,USP2
4451,703,NFKB2
4452,703,RELA
4453,703,REL
4454,703,FBXW7
4455,703,MAP3K14
4456,703,IKBKG
4457,704,DPY30
4458,704,PAGR1
4459,704,KDM6A
4460,704,KMT2C
4461,704,KMT2D
4462,704,PAXIP1
4463,704,NCOA6
4464,704,ASH2L
4465,704,WDR5
4466,704,KMT2B
4467,704,KDM6B
4468,705,PPP6C
4469,705,ANKRD28
4470,705,CHUK
4471,705,PPP6R2
4472,705,SKP1
4473,705,NFKB2
4474,705,RELA
4475,705,REL
4476,705,CUL1
4477,705,IKBKE
4478,705,PPP6R1
4479,705,BTRC
4480,706,NBN
4481,706,MRE11A
4482,706,BLM
4483,706,TP53BP1
4484,706,PAXIP1
4485,706,RAD50
4486,707,RARA
4487,707,RXRA
4488,707,CREBBP
4489,708,HSP90AA1
4490,708,HSP90AB1
4491,708,YWHAQ
4492,708,YWHAB
4493,708,HSPA4
4494,708,YWHAG
4495,708,YWHAE
4496,708,YWHAZ
4497,708,YWHAH
4498,708,MAP2K5
4499,708,CDC37
4500,708,TRAF7
4501,708,MARK2
4502,708,MAP3K3
4503,708,PDRG1
4504,708,PFDN2
4505,709,PSMA1
4506,709,PSMA2
4507,709,PSMA6
4508,709,UBE3A
4509,709,UBQLN2
4510,709,UBQLN1
4511,710,TRAF2
4512,710,TRAF3
4513,710,TANK
4514,711,RAF1
4515,711,PPP2R1A
4516,711,PPP2CB
4517,711,PPP2R2A
4518,711,PIN1
4519,712,TBKBP1
4520,712,HSP90AA1
4521,712,HSP90AB1
4522,712,TRAF2
4523,712,CDC37
4524,712,TANK
4525,712,AZI2
4526,712,TBK1
4527,713,PEX1
4528,713,PEX6
4529,713,PEX26
4530,714,CS
4531,714,TAB1
4532,714,TAB2
4533,715,CHUK
4534,715,RELA
4535,715,IQGAP2
4536,715,TNIP2
4537,715,AKAP8L
4538,716,MAP2K1
4539,716,LAMTOR3
4540,716,LAMTOR2
4541,717,MAPK1
4542,717,LAMTOR3
4543,717,LAMTOR2
4544,718,MAP3K8
4545,718,PAPOLA
4546,718,RELA
4547,718,REL
4548,718,TNIP2
4549,719,RPA2
4550,719,RPA1
4551,719,RPA3
4552,720,XRCC6
4553,720,XRCC5
4554,720,RPA2
4555,720,RPA1
4556,720,TP53BP1
4557,721,DDX3X
4558,721,CHUK
4559,721,NFKB1
4560,721,NFKBIA
4561,721,MAP3K8
4562,721,RPS13
4563,721,RPL30
4564,721,GTF2I
4565,721,NFKB2
4566,721,RELB
4567,721,RPL6
4568,721,RELA
4569,721,REL
4570,721,NFKBIB
4571,721,TNIP2
4572,721,GLG1
4573,721,IKBKG
4574,722,IKBKB
4575,722,CHUK
4576,722,CD3EAP
4577,722,POLR1A
4578,722,NFKB1
4579,722,MCC
4580,722,LRPPRC
4581,722,MTIF2
4582,722,KPNA2
4583,722,POLR2H
4584,722,POLR2L
4585,722,SKP1
4586,722,NFKB2
4587,722,RELA
4588,722,REL
4589,722,IQGAP2
4590,722,CUL1
4591,722,NFKBIB
4592,722,PDCD2
4593,722,POLR1E
4594,722,POLR1B
4595,722,RASAL2
4596,722,FBXW11
4597,722,POLR1D
4598,722,IKBKG
4599,723,IKBKB
4600,723,HSP90AA1
4601,723,HSP90AB1
4602,723,CDC37
4603,723,CCAR2
4604,724,DPM1
4605,724,DPM2
4606,724,DPM3
4607,725,ORC4
4608,725,XRCC6
4609,725,XRCC5
4610,725,ORC2
4611,725,ORC3
4612,725,ORC6
4613,726,EIF4E
4614,726,EIF4A1
4615,726,EIF4G1
4616,726,MKNK1
4617,727,SUMO1
4618,727,HDAC6
4619,727,TCF4
4620,727,CTNNB1
4621,727,EP300
4622,728,TCF4
4623,728,CTNNB1
4624,728,CREBBP
4625,729,IKBKB
4626,729,CHUK
4627,729,HSP90AA1
4628,729,HSP90AB1
4629,729,FBL
4630,729,RPL4
4631,729,RPS13
4632,729,RPS11
4633,729,RPL30
4634,729,RPL8
4635,729,RPL6
4636,729,CDC37
4637,729,MAP3K14
4638,729,IKBKG
4639,730,HIF1A
4640,730,USP33
4641,730,TCEB2
4642,730,TCEB1
4643,730,VHL
4644,731,MAP3K7
4645,731,HSP90AA1
4646,731,HSP90AB1
4647,731,FKBP5
4648,731,TAB1
4649,731,CDC37
4650,731,TAB3
4651,731,TAB2
4652,732,HSP90AA1
4653,732,HSP90AB1
4654,732,FKBP5
4655,732,IKBKE
4656,732,CDC37
4657,732,KTN1
4658,733,PSMC3
4659,733,VHL
4660,733,HIF1A
4661,734,OS9
4662,734,HIF1A
4663,734,EGLN1
4664,735,OS9
4665,735,HIF1A
4666,735,EGLN3
4667,736,PLIN3
4668,736,IGF2R
4669,736,RAB9A
4670,737,SRC
4671,737,BCAR1
4672,737,PTK2
4673,738,CLP1
4674,738,TSEN2
4675,738,TSEN54
4676,738,TSEN34
4677,738,TSEN15
4678,739,CHUK
4679,739,HSP90AB1
4680,739,FKBP5
4681,739,NFKBIB
4682,739,CDC37
4683,740,CHUK
4684,740,HSP90AA1
4685,740,HSP90AB1
4686,740,TXLNA
4687,740,NFKBIB
4688,740,CDC37
4689,740,ATG16L1
4690,740,CCAR1
4691,740,TBK1
4692,740,IKBKG
4693,741,TP53
4694,741,XRCC6
4695,741,BARD1
4696,742,ETS2
4697,742,SMARCA4
4698,742,SMARCB1
4699,743,HTRA2
4700,743,LATS1
4701,743,XIAP
4702,744,PXN
4703,744,CTTN
4704,744,ASAP1
4705,745,MDM2
4706,745,YY1
4707,745,TP53
4708,746,RAC1
4709,746,DOCK1
4710,746,ELMO1
4711,747,CRK
4712,747,DOCK1
4713,747,ELMO1
4714,748,CDC27
4715,748,CDC16
4716,748,ANAPC7
4717,749,POLR2A
4718,749,GTF2F1
4719,749,HNRNPU
4720,750,TACC2
4721,750,KAT2B
4722,750,TACC3
4723,751,EIF6
4724,751,RPL7A
4725,751,TARBP2
4726,751,MOV10
4727,751,AGO2
4728,751,DICER1
4729,752,RPLP1
4730,752,RPLP2
4731,752,RPL35A
4732,752,RPL7
4733,752,RPL13
4734,752,RPL12
4735,752,RPL21
4736,752,RPL28
4737,752,RPL34
4738,752,RPL14
4739,752,EIF6
4740,752,RPL15
4741,752,RPL27
4742,752,RPL37A
4743,752,RPL7A
4744,752,RPL30
4745,752,RPL10A
4746,752,RPL32
4747,752,RPL11
4748,752,RPL19
4749,752,RPL18A
4750,752,MOV10
4751,752,RSL24D1
4752,752,DICER1
4753,752,RPL36
4754,753,SYNCRIP
4755,753,GAPDH
4756,753,EPRS
4757,753,RPL13A
4758,754,TAF4
4759,754,MGAM
4760,754,E2F6
4761,754,TAF1
4762,754,HSPA4
4763,754,TAF6
4764,754,HCFC1
4765,754,WDR5
4766,754,KMT2A
4767,754,KDM6B
4768,754,TAF7
4769,754,TAF9
4770,754,INO80C
4771,754,KANSL1
4772,754,BAP18
4773,754,PELP1
4774,754,PRPF31
4775,754,MCRS1
4776,754,RNF2
4777,754,PHF20
4778,754,SENP3
4779,754,KAT8
4780,754,CHD8
4781,754,TEX10
4782,754,ASH2L
4783,754,RUVBL1
4784,754,LAS1L
4785,755,BRCA1
4786,755,BRCC3
4787,755,BRCA2
4788,755,RAD51
4789,755,BRE
4790,756,PARK2
4791,756,HSPA1A
4792,756,HSPA4
4793,756,BAG5
4794,757,DEK
4795,757,RNPS1
4796,757,ALYREF
4797,757,SRRM1
4798,757,RBM8A
4799,758,MED18
4800,758,MED20
4801,758,MED29
4802,759,NFKB1
4803,759,RELA
4804,759,NCOA1
4805,760,NFKBIE
4806,760,RELA
4807,760,REL
4808,761,RELA
4809,761,REL
4810,761,NFKBIB
4811,762,NFKBIA
4812,762,RELA
4813,762,REL
4814,763,CASP8
4815,763,CFLAR
4816,763,FAS
4817,763,FADD
4818,763,CASP10
4819,764,NFKBIA
4820,764,RELA
4821,764,COMMD1
4822,765,SLC25A5
4823,765,CIAO1
4824,765,FAM96B
4825,765,ERCC2
4826,765,MMS19
4827,766,FAM96B
4828,766,CIAO1
4829,766,NARFL
4830,766,MMS19
4831,767,ARHGEF6
4832,767,PARVB
4833,767,ILK
4834,768,EED
4835,768,YY1
4836,768,EZH2
4837,769,CBX4
4838,769,BMI1
4839,769,PHC1
4840,769,RING1
4841,770,BMI1
4842,770,PHC1
4843,770,PHC2
4844,771,TNFRSF1A
4845,771,TRAF2
4846,771,BIRC2
4847,771,TRADD
4848,772,PARD3
4849,772,PARD6A
4850,772,PLCB1
4851,773,PLCB3
4852,773,PARD3
4853,773,PARD6A
4854,774,TRADD
4855,774,TRAF2
4856,774,FADD
4857,775,GADD45B
4858,775,GADD45A
4859,775,PCNA
4860,775,GADD45G
4861,775,CDK1
4862,775,CCNB1
4863,776,CCNF
4864,776,CDK1
4865,776,CCNB1
4866,777,CDK1
4867,777,CCNB1
4868,777,PTCH1
4869,778,SOCS3
4870,778,JAK1
4871,778,IL6ST
4872,778,LMO4
4873,778,PTPN11
4874,779,CNTF
4875,779,CNTFR
4876,779,IL6ST
4877,779,LIFR
4878,780,LIF
4879,780,IL6ST
4880,780,LIFR
4881,781,LIN37
4882,781,RBBP4
4883,781,LIN52
4884,781,LIN54
4885,781,RBL1
4886,781,MYBL2
4887,781,LIN9
4888,782,RBL2
4889,782,RBBP4
4890,782,E2F4
4891,782,LIN52
4892,782,LIN9
4893,782,LIN54
4894,782,LIN37
4895,783,MYH9
4896,783,EMD
4897,783,ACTB
4898,783,MYO1E
4899,783,SPTAN1
4900,783,CNN3
4901,783,LMO7
4902,783,SIKE1
4903,784,LMNB1
4904,784,ACTB
4905,784,SPTAN1
4906,784,LMNA
4907,784,NMI
4908,784,EMD
4909,785,HDAC3
4910,785,BANF1
4911,785,RBL1
4912,785,EMD
4913,785,ACTB
4914,785,HIST1H3A
4915,785,HIST1H1A
4916,785,HDAC1
4917,785,LMO7
4918,786,LMNA
4919,786,RB1
4920,786,LMNB1
4921,786,MCM4
4922,786,MCM2
4923,786,EMD
4924,786,HIST1H3A
4925,786,HNRNPU
4926,786,HIST1H1A
4927,786,C1QBP
4928,786,RBL2
4929,786,NMI
4930,786,MCM6
4931,786,SAP130
4932,786,BANF2
4933,787,BANF1
4934,787,ZRANB2
4935,787,LSM8
4936,787,SSB
4937,787,LMNB1
4938,787,YWHAB
4939,787,EMD
4940,787,ACTB
4941,787,HNRNPK
4942,787,YWHAE
4943,787,SNRPD1
4944,787,G3BP1
4945,787,CDC37
4946,787,SAP130
4947,787,BCCIP
4948,787,LSM2
4949,788,SAP18
4950,788,HDAC3
4951,788,LMNB1
4952,788,RBL1
4953,788,EMD
4954,788,ACTB
4955,788,HIST1H3A
4956,788,RBL2
4957,788,SMARCB1
4958,788,TRIM28
4959,788,NMI
4960,788,HDAC1
4961,788,SPTAN1
4962,788,CHD4
4963,788,SMARCC2
4964,788,SMARCC1
4965,788,TBL1Y
4966,788,TBL1XR1
4967,788,DPY30
4968,788,BANF2
4969,788,MED4
4970,788,RCOR1
4971,789,DDX39A
4972,789,LSM8
4973,789,THRA
4974,789,CKB
4975,789,HNRNPL
4976,789,LMNB1
4977,789,YWHAQ
4978,789,IQGAP1
4979,789,EMD
4980,789,HDGF
4981,789,ACTB
4982,789,HNRNPK
4983,789,YWHAE
4984,789,SNRPD1
4985,789,HNRNPU
4986,789,HIST1H1A
4987,789,C1QBP
4988,789,RBL2
4989,789,ILF3
4990,789,NMI
4991,789,PDCD4
4992,789,API5
4993,789,LEMD3
4994,790,HSP90AA1
4995,790,CDKN1A
4996,790,FKBPL
4997,791,FYN
4998,791,DLG4
4999,791,GRIN2A
5000,792,NRP1
5001,792,PLXNA2
5002,792,FARP2
5003,793,NRP1
5004,793,FARP2
5005,793,PLXNA3
5006,794,NRP1
5007,794,FARP2
5008,794,PLXNA4
5009,795,ACTN4
5010,795,LRRC7
5011,795,CAMK2A
5012,796,NRP1
5013,796,SEMA3C
5014,796,PLXND1
5015,797,VCP
5016,797,SEC61B
5017,797,UFD1L
5018,798,NRP1
5019,798,PLXNA1
5020,798,SEMA6D
5021,799,DNMT1
5022,799,HDAC1
5023,799,DNMT3B
5024,799,BAZ2A
5025,800,SORBS2
5026,800,CBL
5027,800,PTK2B
5028,801,SRC
5029,801,CBL
5030,801,OSTF1
5031,802,HSP90AA1
5032,802,NOS3
5033,802,AKT1
5034,803,TBP
5035,803,TAF1C
5036,803,TAF1A
5037,803,TAF1B
5038,804,TGFBR1
5039,804,TGFBR2
5040,804,SMAD3
5041,805,TBP
5042,805,POLR2A
5043,805,ACTB
5044,806,NRP1
5045,806,SEMA3A
5046,806,PLXNA1
5047,807,CFLAR
5048,807,BCL2L1
5049,807,CASP8
5050,808,UBA2
5051,808,SUMO1
5052,808,SAE1
5053,809,CRMP1
5054,809,MICAL1
5055,809,PLXNA1
5056,810,CDH5
5057,810,CTNNB1
5058,810,KDR
5059,810,TJP1
5060,811,KEAP1
5061,811,NFE2L2
5062,811,PGAM5
5063,812,FADD
5064,812,CASP8
5065,812,CD95
5066,813,PINK1
5067,813,RHOT2
5068,813,TRAK1
5069,814,PARK2
5070,814,PARK7
5071,814,PINK1
5072,815,HSP90AB1
5073,815,CDC37
5074,815,LRRK2
5075,816,AK2
5076,816,FADD
5077,816,CASP10
5078,817,ESR1
5079,817,VDAC1
5080,817,CAV1
5081,818,APBB1
5082,818,HDAC1
5083,818,TSHZ3
5084,819,BRAF
5085,819,MAP2K2
5086,819,YWHAE
5087,819,MAP2K1
5088,820,PPP2R1A
5089,820,PPP2R1B
5090,820,EIF4A1
5091,820,PPP2CA
5092,820,PPME1
5093,821,RAF1
5094,821,YWHAZ
5095,821,BRAF
5096,822,RAF1
5097,822,HRAS
5098,822,AURKA
5099,823,RAF1
5100,823,SRC
5101,823,CNKSR1
5102,824,HSP90AB1
5103,824,LRRK2
5104,824,STUB1
5105,825,FADD
5106,825,CASP8
5107,825,LRRK2
5108,826,PPP3R1
5109,826,FKBP1A
5110,826,PPP3CA
5111,827,PARK2
5112,827,EGFR
5113,827,EPS15
5114,828,MAPT
5115,828,HSPA8
5116,828,UBE2D2
5117,828,STUB1
5118,829,DYNLL1
5119,829,DYNC1LI1
5120,829,DYNC1H1
5121,829,DYNC1I1
5122,829,DCTN1
5123,830,DISC1
5124,830,ACTG1
5125,830,FEZ1
5126,831,DISC1
5127,831,HTT
5128,831,PDE4B
5129,832,BAG3
5130,832,HSPA8
5131,832,HSPB8
5132,832,STUB1
5133,833,STK11
5134,833,STRADA
5135,833,CAB39
5136,834,SRSF6
5137,834,SRSF9
5138,834,TRA2B
5139,835,CTC1
5140,835,TEN1
5141,835,OBFC1
5142,836,ABL1
5143,836,CTTN
5144,836,MYLK
5145,837,ACE
5146,837,HSPA2
5147,837,PDIA6
5148,838,SLC2A4
5149,838,CLTC
5150,838,ACAP1
5151,839,HGS
5152,839,ACTN4
5153,839,TRIM3
5154,839,MYO5B
5155,840,ELL2
5156,840,CCNT1
5157,840,CCNT2
5158,840,MLLT3
5159,840,CDK9
5160,840,AFF1
5161,840,ELL
5162,840,MLLT1
5163,840,EAF1
5164,840,ELL3
5165,840,AFF4
5166,841,AGPAT2
5167,841,LPIN1
5168,841,BSCL2
5169,842,PRG2
5170,842,AGT
5171,842,C3
5172,843,HOOK3
5173,843,FAM160A2
5174,843,HOOK2
5175,843,AKTIP
5176,843,HOOK1
5177,844,MDM2
5178,844,USP7
5179,844,DAXX
5180,845,CTIF
5181,845,EIF4A3
5182,845,NCBP2
5183,845,EIF3B
5184,845,NCBP1
5185,845,UPF3B
5186,846,RPN1
5187,846,RPN2
5188,846,CANX
5189,846,DDOST
5190,846,STT3A
5191,846,VCP
5192,846,VIMP
5193,846,DERL1
5194,846,DERL2
5195,846,SELK
5196,847,IMMT
5197,847,MINOS1
5198,847,CHCHD3
5199,848,RFXAP
5200,848,RFXANK
5201,848,RFX5
5202,849,TRIM27
5203,849,USP7
5204,849,MAGEL2
5205,850,GMNN
5206,850,CDT1
5207,850,MCIDAS
5208,851,KPNA2
5209,851,CSE1L
5210,851,RAN
5211,852,STRA13
5212,852,CENPW
5213,852,APITD1
5214,852,CENPT
5215,853,TMPO
5216,853,BANF1
5217,853,BANF2
5218,854,HIST1H4A
5219,854,HIST1H3A
5220,854,CDAN1
5221,854,IPO4
5222,854,ASF1A
5223,855,PRKAB2
5224,855,PRKAA2
5225,855,PRKAG3
5226,856,PRKAB2
5227,856,PRKAG1
5228,856,PRKAA1
5229,857,PRKAB2
5230,857,PRKAG1
5231,857,PRKAA2
5232,858,PPP2CA
5233,858,LPP
5234,858,PPP2R3D
5235,859,BBIP1
5236,859,BBS9
5237,859,BBS7
5238,859,BBS5
5239,859,BBS1
5240,859,TTC8
5241,859,BBS4
5242,859,BBS2
5243,860,CRK
5244,860,BCAR1
5245,860,CDC42
5246,860,TNK2
5247,861,BBS9
5248,861,BBS7
5249,861,BBS1
5250,861,BBS2
5251,862,BBIP1
5252,862,TTC8
5253,862,BBS4
5254,863,EXOC5
5255,863,EXOC6
5256,863,EXOC7
5257,864,IFT172
5258,864,IFT81
5259,864,IFT27
5260,864,IFT52
5261,864,IFT74
5262,864,IFT88
5263,864,TTC26
5264,864,HSPB11
5265,864,TTC30B
5266,864,IFT20
5267,864,IFT22
5268,864,IFT46
5269,864,IFT57
5270,864,CLUAP1
5271,864,IFT80
5272,864,TRAF3IP1
5273,865,IFT20
5274,865,CLUAP1
5275,865,TRAF3IP1
5276,865,IFT57
5277,865,IFT80
5278,865,IFT172
5279,866,DNM1L
5280,866,FADD
5281,866,CASP10
5282,867,EGFR
5283,867,SRC
5284,867,CDCP1
5285,868,RNF31
5286,868,RBCK1
5287,868,SHARPIN
5288,869,AURKA
5289,869,AURKB
5290,869,INCENP
5291,870,GNAI1
5292,870,GPSM2
5293,870,SAPCD2
5294,871,FIG4
5295,871,PIKFYVE
5296,871,SNCAIP
5297,872,MDM2
5298,872,USP7
5299,872,TFIP11
5300,873,TP53
5301,873,USP7
5302,873,TFIP11
5303,874,QARS
5304,874,RARS
5305,874,AIMP1
5306,875,KRAS
5307,875,HSP90AB1
5308,875,MAPK12
5309,876,SQSTM1
5310,876,CHDH
5311,876,MAP1LC3A
5312,877,ADAM12
5313,877,ITGB3
5314,877,ITGAV
5315,877,MMP14
5316,878,MYBBP1A
5317,878,BAZ1B
5318,878,DEK
5319,878,SPEF2
5320,878,SF3B1
5321,878,SMARCA5
5322,878,ERCC6
5323,878,DDX21
5324,878,MYO1C
5325,879,AP3D1
5326,879,AP2A1
5327,879,CACNG2
5328,880,GRIA1
5329,880,AP2M1
5330,880,CACNG2
5331,881,GRIA1
5332,881,AP3M2
5333,881,CACNG2
5334,882,GRIA2
5335,882,AP2M1
